EntrezID	GeneLength	Count
54610	4440	2158
52846	3170	483
100217461	94	36
67702	2434	3246
263764	5799	2
619289	2000	2
100042065	359	0
73426	531	1
26921	5974	8639
100047133	858	0
16178	1343	14
16177	5035	1180
107527	1950	214
17082	6967	19
16182	4781	575
16174	2487	97
110895	3822	74
226999	3493	183
211798	3152	113
381339	1096	1
74897	573	0
66297	546	0
18993	3065	0
73100	2841	0
69527	1419	856
93690	3860	0
73122	5538	1029
98404	3457	315
14200	1563	1016
666642	647	411
17974	2775	3434
100861934	1421	12
78896	888	89
67883	1263	285
100503192	585	1345
22019	4649	3367
433294	1086	1
75623	1265	476
72050	2324	268
246229	3571	218
22592	4010	674
100861960	766	0
403183	3181	0
70676	2976	327
75066	906	0
12825	5564	2776
12832	6615	293
73674	2612	960
433297	641	977
53945	3380	146
100042453	717	1
212225	3483	0
227058	12318	11
100101919	12384	2
227059	4961	425
442837	542	0
56363	3339	27
442821	2552	0
20324	3055	472
109019	2838	11802
100045066	3051	29
17912	5042	2134
20849	2981	8
100042634	432	11
20846	5356	1229
14660	7488	6317
17936	5088	7760
227094	3394	234
98682	5591	5772
16329	1776	545
227095	1704	468
67080	834	18
17700	2682	0
69397	627	0
227099	3032	167
227102	1846	287
72085	2283	92
70396	2362	979
627872	12272	2
98267	3278	565
329152	11336	28
78016	3807	5
98488	3005	374
241062	10579	563
329154	6140	376
81898	6192	27696
67876	1733	8140
15510	2332	3486
15528	768	902
19070	2826	1588
74013	3677	1076
212679	2882	386
75388	1258	5
227120	6555	467
626009	1369	60
329159	1906	0
71066	1408	0
212712	5286	46
329160	3728	8
407809	3304	0
75323	2052	4
73467	3008	82
68736	1442	250
68115	1325	532
67198	4045	198
51960	2733	206
68549	5416	71
11761	4382	100
71724	4360	8
71872	4973	8
213043	4776	27
66882	2833	8010
12747	3088	11255
70225	1630	299
65102	2105	253
18393	3371	503
100504455	2126	13
213056	8695	971
66495	532	559
100504501	936	38
108812	1579	3
12633	7814	2147
12370	2777	648
70827	6240	2656
227154	2318	93
73463	2131	0
381259	1972	179
227157	3087	6
74018	7038	1099
271697	1477	0
14369	4809	1509
381260	3595	27
22218	1215	1296
55989	1976	4442
100217459	53	7
100217421	63	2
12168	3507	2101
100504533	314	74
72750	5532	1239
70375	3650	16
57750	3376	277
241066	2604	128
100504573	431	27
269198	12108	1836
77951	1501	686
329165	5974	661
77300	9117	2828
100043027	207	8
100042533	791	8
12487	4317	1
100504618	845	0
12477	1931	0
54167	3254	1
77341	892	0
72823	8392	723
18187	8122	94
74992	895	1
227195	13529	5442
100380944	1802	61
100504668	1301	21
227197	2927	1260
55949	1933	24486
100217464	113	47
241070	1606	15
73884	12621	90
23792	6879	18
241073	2427	0
76668	1711	0
75619	3205	752
74426	1756	5
433315	1432	4
93691	1344	1645
12912	8421	2328
67099	2666	108
69941	713	27
227210	2927	418
14367	6914	2858
241075	8562	363
70861	1353	0
667276	1020	29
12968	642	0
12967	635	0
12966	612	0
12965	605	0
12964	615	0
98303	2180	3
15926	2438	963
18711	11255	1077
213527	2414	0
12969	622	0
17756	5520	7245
100038569	1663	3
329178	13533	700
66646	2630	1135
68691	4760	1429
11363	1892	4392
100862127	515	31
17901	1111	0
14768	4461	900
227231	4704	0
13869	4257	630
100502712	2069	0
22779	9424	482
66722	2270	0
320460	4655	0
12021	5448	45
74591	8323	5
108147	2611	1843
14268	8312	3307
100042814	1193	0
667931	1019	3
71134	1093	0
433319	483	10
381269	2493	54
111175	1186	202
271711	2815	0
22596	2556	407
381270	4187	1
54380	6715	757
319695	4573	0
19981	588	441
16008	1330	49
16011	5854	356596
21958	427	0
69449	571	0
723792	1560	1481
78718	551	98
109198	1801	0
21961	9966	570
435626	2336	16
100862357	817	0
12765	3043	3
227288	1125	0
100316687	67	0
76709	1597	4978
227289	990	4
227290	1820	5096
56695	3501	285
69660	2309	7521
241112	2101	1
18173	2304	6
227292	2776	1727
387219	85	0
22349	3117	12
319651	7196	1540
58184	3266	777
18802	3121	10
77264	7472	1075
66821	1829	479
57751	1475	649
269209	5235	163
67534	4253	1273
104086	1890	19
241113	2832	1
22420	2068	33
22409	1962	3
12570	2704	0
260298	1479	0
12958	702	1
723900	64	0
241116	5718	2
16147	2444	11
75570	860	77
22626	2059	43
69171	2738	1802
227298	2557	2959
68818	1299	658
74104	2934	417
245860	3764	2207
52231	2764	718
74577	3451	174
20872	2885	869
22145	2053	7894
381272	767	7
56812	3203	2966
19275	3535	84
19711	710	0
13437	1946	1198
13346	2150	4
100503248	676	0
11790	11933	53
69080	1528	828
100862164	449	0
241118	2650	3
74241	3235	1333
319998	2185	94
98733	5770	470
16322	1463	31
71728	4458	1039
20536	4441	570
100862333	771	0
620079	2188	0
13838	6328	712
18505	3868	0
100039210	1208	0
433323	3998	8
23874	2132	1117
68393	1206	21
74205	3950	3831
195434	3981	928
57814	2463	5
20254	2485	0
100862182	832	1
252903	2876	339
69368	4714	1863
100038695	1791	4
69163	1424	385
100862198	480	0
20720	2055	44
241128	2862	1
26554	2764	5369
72208	394	0
210293	7303	10
241134	4919	0
16367	9163	4996
100503073	3039	70
76867	3757	1265
100503095	2833	15
12829	7808	15
12828	8609	7
75734	1866	1068
66261	1503	1
100044526	654	40
15463	3137	4032
80721	2974	28
71386	992	2
20297	802	339
71227	1670	0
77629	6512	0
98496	2667	9
227325	3632	0
100628595	77	0
14897	9632	8744
66153	900	44
71781	2349	0
100503433	891	0
381287	1760	0
621875	1334	7
100040135	1348	0
665378	1621	0
620078	1971	9
100040213	891	3
100039794	1073	5
665338	891	1
109032	1971	99
434484	2417	423
100503502	852	1
100503045	659	0
20684	2158	70
319997	1936	7
12283	3800	6049
64294	2024	4095
71141	1148	0
227326	2550	4
70060	1602	0
72792	3331	67
70247	3256	3958
15559	2072	14
78795	5258	230
100861644	653	0
227327	2595	61
383538	483	1
17975	8257	41435
100303740	116	44
80828	68	3
319336	1266	24
14767	1218	0
71863	1721	0
19231	1192	5400
18582	1092	139
26895	2231	230
18159	1042	5
208718	3171	857
11650	2113	0
76768	2337	2
11648	1680	0
13599	2698	1
69453	1999	2
11447	2910	0
11449	1921	0
26987	4928	1785
98363	1805	181
227331	5743	2467
100040591	1349	15
73234	462	77
53972	3384	896
319977	1676	8
620454	1602	44
23956	2018	45
16331	4938	8
77040	3180	946
100217415	248	11
20215	1718	10
100503175	947	4
227333	5694	4898
227334	5316	428
394430	3242	0
394434	3216	0
394432	3294	0
394435	2293	5
94284	3302	9
394433	3208	0
22236	3206	0
15504	1017	5
394436	3229	0
100040766	7526	1
381280	8439	282
78605	3662	0
171382	3844	0
75396	870	0
14659	1957	0
100503197	2622	0
320982	3967	885
78650	476	0
73475	603	1
98402	3673	4466
77331	591	0
347722	9581	2298
74403	3611	2
14472	2126	0
208372	1404	0
74918	3210	0
12778	2579	1603
108679	1843	1708
433332	1207	0
12835	10841	3838
171531	4484	4031
623503	261	10
19329	1950	1271
16978	5743	10218
329207	3851	8
51801	3022	1683
67921	1363	2282
665783	892	558
50880	2207	1466
227357	5442	109
100503326	684	3
70788	3020	9
227358	2815	105
67444	1368	1338
67086	547	6
55927	1335	390
18627	5837	10825
74019	3500	231
65247	6072	241
13345	1312	2
208727	3960	950
67273	1220	1926
259040	939	0
258228	936	0
259041	1189	0
259039	1082	0
258274	966	0
258483	972	0
258484	969	0
257890	1121	0
66915	711	525
260301	704	0
14733	3552	547
100504295	543	0
387167	66	0
241158	3243	5
67446	1491	217
108657	3039	1941
100037260	1689	1
23830	2877	195
64095	4396	47
208760	1088	0
16560	8257	4
11611	1517	0
71874	2362	19
381284	7348	2
208777	4474	311
69821	3315	425
269224	5119	132
66385	3653	1150
404545	3217	6
110611	6238	34306
18000	3335	6366
227377	3912	872
59041	3254	4937
51800	1432	34
67026	2160	746
66615	2964	1500
21915	1310	634
66262	4539	2225
98314	3058	160
381334	2846	3
100041596	1185	1
666009	570	10
619597	4059	0
241159	4511	0
18566	1930	0
74689	1565	0
67698	2107	474
20452	5677	10
75381	761	0
100504401	921	5
73454	356	0
75159	583	0
227394	2394	1
329217	3849	8
67854	2475	0
74441	2433	0
634331	2091	0
634346	2300	0
52392	2738	722
227399	5565	1760
252876	2041	106
18484	4103	2652
78603	1178	35
69030	1687	0
70866	2328	0
100504494	800	156
241175	5120	1
100504525	886	0
23836	3722	0
320311	8529	12
100504568	1284	0
27392	6777	1779
227446	5406	2704
100042023	231	241
21934	5022	1264
635504	465	21
227449	6661	1562
626049	545	6
98432	6104	4369
12043	7749	3752
320761	1243	1
70750	5582	1374
20479	3272	4039
20724	2565	3078
71869	1735	2
241196	1607	0
20248	1629	0
394252	1164	0
383548	1632	0
381286	1659	0
66957	1699	33
116872	1887	0
18788	2047	2
241197	3490	4
20725	3289	229
241201	3353	0
227485	3054	58
319901	5763	880
636808	3915	0
634762	729	0
22099	3040	1389
67949	1894	1311
76707	7899	2739
68204	597	18
81879	9270	2467
14633	6708	45
16324	4255	8337
100502628	748	1
64143	2277	5007
226351	2830	1315
226352	7746	1802
19258	4707	1212
66343	3301	33
226356	2511	0
319229	1924	0
170706	1017	40
13167	745	4108
73103	1089	41
68428	3177	560
226359	2000	0
17167	1985	0
13798	2554	11
98452	1580	0
72999	2524	717
70829	7256	928
15564	2019	0
66942	2249	271
100502702	453	0
269109	4630	0
74117	2746	4901
74150	2597	2463
71111	2690	25
72585	2047	0
210356	7593	132
107895	3104	554
667090	484	2036
72160	2517	2
266645	2303	1
100502745	464	3
72949	3514	2254
22625	3936	3
226407	4251	2932
226409	4154	237
226412	4812	2606
387147	70	0
67812	4093	5835
226413	6166	6
17219	2901	1210
226414	2509	2529
12767	1814	5514
210417	6253	0
100042740	613	425
13137	1324	120
13136	2527	4684
22789	2034	0
12269	1883	0
12270	754	4
18640	9621	2999
226418	3843	1753
212439	2909	1196
64435	1911	6
100502856	1065	4
18703	3849	1394
69169	1491	4
93672	1116	75
58181	824	1
329244	1023	4
16153	1306	6
17164	2567	7942
226419	2072	673
16865	2290	1202
54354	3405	1047
56489	3203	170
14270	8040	1007
108900	2105	29
26361	4148	0
13034	2120	99
226421	2523	3686
320718	3640	1120
212933	3540	198
98396	4660	6843
226422	1189	274
98415	6096	2330
212980	3426	3905
13714	3671	2631
213006	4853	865
18557	3046	902
723818	97	0
213409	958	0
213417	4269	51
74137	3132	635
68875	3410	321
213452	6385	1360
213464	3632	989
74626	1742	73
21367	9535	10
269116	10379	22
100038653	1879	0
16980	3346	26
17248	3490	2584
240752	7929	1025
108954	5588	5978
240753	7457	7900
100502933	3112	177
68338	1842	4
280287	496	2
19701	1423	1
214253	2279	101
20668	3531	1145
20643	492	434
70579	4395	8999
667118	5007	5638
240754	2371	7
381290	8292	87
269120	2074	5
116847	3602	4231
100502984	884	0
14264	2859	10
100502999	532	10
12227	3083	49866
667414	432	17
71884	1711	8
12654	1689	27117
53311	1829	351
11539	5786	134
17928	1480	1
68507	6067	35
57439	3169	3540
240755	1770	0
72017	1626	1028
72674	2024	5245
100861791	590	0
240756	3196	931
98710	1960	1171
100503055	641	17
71001	1457	0
75605	6300	6786
20980	3386	1
329251	6185	620
67196	1079	53
329252	3623	3366
13924	6089	691
100038590	915	2
320139	3264	3
68724	1702	1845
171469	2253	2
13710	2000	13475
215615	2301	4091
21854	917	747
93689	3942	546
77552	1190	44
226432	6236	2358
215690	12767	323
13007	1770	18002
27280	1467	358
21952	1114	6
16763	2992	2955
21956	1194	94
18772	4486	718
226438	8996	0
66241	1750	1106
12292	6260	4
329253	508	0
16565	9119	1522
76422	2922	16
67313	3013	1357
100042513	584	0
383563	1960	1
67886	7823	3621
320054	2097	7
67997	2228	209
381293	8770	47
71084	1846	0
226442	5275	1505
100503460	489	10
100503474	1199	4
667686	385	25
26424	3857	2
320138	3023	0
735252	87	0
723890	80	0
19264	5664	1
338375	1887	0
59125	3366	4459
545363	1930	1
16876	5750	2
69549	571	64
75546	410	0
329260	8314	1366
170788	4702	1
71209	1111	0
226470	8362	1611
12316	9866	98
14060	2378	0
50702	1732	0
624286	999	0
214403	2887	1
545366	1602	0
12628	4365	56
240776	3957	3
75910	551	0
226472	591	0
214498	2678	2021
26878	4578	5
69367	3730	257
20822	8721	565
56207	1851	770
19735	3009	1049
100861894	494	0
246709	1497	0
50778	1330	0
624910	459	0
64214	1859	0
215378	3172	1
100043240	3910	56
791353	1179	0
100503781	490	0
18783	2846	2864
320019	1098	2
19225	4150	2784
100043257	532	2695
100043261	345	6
20028	1247	1
75584	610	0
226499	3242	1033
108989	7550	7802
96875	4278	50
545370	18316	28
402734	2640	0
73176	1674	0
117198	5037	10811
66875	3668	516
98685	2665	335
19821	3028	1759
100503012	373	248
63913	3939	130
66967	6604	3089
69399	9754	3655
66637	1133	159
269132	4056	73
19731	3887	71
100861876	505	2
71281	1566	0
67771	1897	4358
100503084	519	4
17970	2596	38
226517	6069	4502
226518	4523	33
16782	5164	4162
226519	7622	3945
626058	2827	1
71836	2045	2
13211	4613	8112
74091	1403	2
67792	5804	0
329271	3337	0
19734	2335	501
24014	4758	3258
240816	3640	0
240817	1654	1
433365	2527	0
240819	1415	0
14645	2782	15183
100861882	573	0
207678	1877	0
78112	613	0
12290	12697	0
15939	3270	32100
15064	2509	893
58244	2459	2602
207792	4611	101
100503411	2791	0
19775	7651	1994
433367	1751	3
72482	1942	1122
16872	1853	0
100861926	688	1
104009	3361	6716
74081	13307	3004
208263	4439	4648
240832	8112	5825
329274	3687	4
214575	3443	4
170484	3108	5
77352	3297	2
20652	4785	89
11352	10714	3348
30935	3268	547
100503836	636	0
215015	4238	1903
78255	7133	73
72713	2190	12
73435	898	0
226525	10046	694
69953	1194	175
226527	1289	243
89867	4651	332
100504090	420	19
240843	4101	0
11899	7224	1
735253	109	0
23850	8585	1
72025	2475	0
26374	5056	484
100217414	118	7
21960	5395	7
67647	5391	3095
75255	887	62
329278	5812	8
64659	1970	635
12301	2115	816
29809	9489	1282
100316784	109	0
620246	1086	0
620750	465	7
381305	11011	5256
11905	2162	6
240869	3883	330
14455	2554	7128
100628588	91	0
100217446	65	24
226539	3581	242
70454	4327	152
226541	4037	193
73844	3723	0
100502590	954	0
11758	2334	3925
22164	1609	11
240873	2064	88
14103	1935	1
226551	6308	4726
75368	1164	2
67292	3301	364
103967	7523	113
72753	919	3
474332	7928	8
723821	110	0
387210	110	0
71449	2791	367
53330	2532	316
17926	2080	17
100038657	741	0
226562	10444	18793
226564	1787	4
14261	2326	103
55990	3336	502
226565	1870	0
14262	2010	8
78258	2956	0
18933	7448	96
98376	2509	279
240879	1053	0
16579	3907	636
240880	4069	699
381306	2912	118
69962	1457	48
20339	2912	5
20343	2321	0
20344	3438	10
100503816	1241	0
14067	7406	11
116914	3546	2181
74895	1896	481
66352	4035	1082
171567	3011	474
11931	2422	5635
56429	1636	661
433374	1588	0
16963	502	0
69476	357	0
75857	998	0
83993	2662	1
108735	5526	4771
226591	4395	1205
240888	1943	23
74106	3306	1839
70456	854	596
271639	5209	13
68481	2356	4741
100503268	612	11
226594	2670	32
100503283	1514	0
433375	2125	1000
12503	4604	8
18986	13123	1036
240892	4025	0
59290	2293	1
98558	1546	0
100039795	8260	82
100503318	2514	13
27878	2145	742
71592	7372	3236
226601	1744	0
226604	3012	43
240894	3065	1
100503962	936	0
226610	4986	2
80914	1338	1657
68944	4474	1389
100862084	376	0
56752	2833	1534
66447	635	380
240899	1137	0
100503977	287	0
20183	2363	1
110648	3338	13
18514	9027	4466
66977	2405	53
19737	1809	10
100862094	1412	4
19736	2941	7
78465	1440	1
15490	4574	575
67303	1135	3
18214	8290	361
107652	2283	4131
16589	2024	739
545378	399	0
622708	1691	4
26904	1433	9
665574	3833	2896
76925	713	72
70729	3684	1279
320078	3095	104
226641	7463	3774
80915	1374	228
435653	1284	0
98752	1727	0
14130	1547	2
246256	1250	7
14131	1353	4
75472	1034	38
66052	1179	1520
17528	1993	1
66425	1575	0
12355	1414	0
641376	2920	353
11807	521	0
14127	658	3
226646	1606	3483
240913	3673	478
57370	1998	1308
19044	1821	708
30941	2185	361
66155	964	757
100862110	308	0
100504072	1662	14
21945	2733	884
27045	1374	481
18637	622	1091
68874	1555	76
71740	3504	2165
226652	4488	13
22278	1822	292
226654	551	5
16456	2482	8642
56009	1273	31
16429	1140	0
18106	3758	1
17085	2449	0
75345	3977	0
12506	1142	0
100041098	195	439
27218	2688	0
12523	6253	1
100038548	2574	0
100862186	671	0
30925	2443	0
93840	2260	114
18071	2487	1
59287	2855	3891
12847	4629	10120
100504176	730	2
19298	3131	1381
98193	3743	3724
18611	2477	2173
12372	1874	8
27222	3485	0
98660	6227	9
140559	2234	3610
16524	3270	3
16513	5407	3
67556	7569	1536
100862199	620	2
98365	1145	0
93842	4249	430
21346	1382	3360
71870	1822	27
71319	941	7
240916	1879	1
74748	2040	0
677296	1914	0
68440	1417	34
100040320	811	6
12944	1698	0
20219	984	0
18313	1050	0
258759	933	0
258758	1063	0
258880	942	0
258881	1034	0
14125	1026	0
258645	991	0
100504232	694	0
13349	1158	12
94332	4159	125
383619	2541	11
240921	2951	0
545384	1294	0
623121	2680	0
236312	3497	1
100033459	2987	0
100504251	716	0
226691	3484	70
15951	2296	79
100504287	1468	2
666028	634	4
100040462	1908	24
381308	1651	38
15950	3793	43
26388	1796	609
226695	1613	109
258712	1004	1
258711	939	0
258713	954	0
258717	943	0
259162	948	0
404222	924	0
258716	948	0
258715	1050	0
258302	1046	0
20739	8405	0
258710	1088	0
66289	803	0
258238	930	0
258709	1010	0
258756	955	0
546747	978	0
54418	6442	0
23893	3745	4
24012	2487	2
14194	1632	1646
98256	2498	0
13603	1721	187
12663	6117	1477
75820	3817	0
26909	5506	44
319455	3894	0
545389	6930	187
723921	99	0
76816	2619	259
15365	1510	55
23797	4735	1157
30928	5106	941
75589	698	0
69428	749	17
11566	2553	3984
631584	2790	86
545391	1663	13
78825	4214	2424
791357	1199	47
75164	651	0
666295	875	6169
320110	427	8
66359	448	727
51810	3670	19279
68226	2539	59
269152	7406	25
69726	3769	513
15278	2448	229
226744	4545	940
109232	1922	370
226747	8831	5235
100503705	1428	0
226751	8656	3851
67426	4076	1190
19165	2084	349
277333	3581	14
320404	5101	1807
381310	6557	1
11545	3827	2135
72568	3377	542
27217	2294	0
170760	3471	3316
100504581	591	1
15078	1076	575
208768	3189	3697
100504598	177	3
320202	2462	1
100862334	599	0
69051	1599	242
13590	1604	14
208795	3239	2665
13849	1665	8113
619326	1898	0
67459	3060	896
98417	3268	1228
226757	7047	9811
329307	2505	23
72978	2727	7
403180	1819	27
240960	13996	30
98386	3552	1331
433384	1343	0
13800	4288	1508
27058	1388	361
625823	921	0
13244	2005	1220
67330	686	0
67948	4913	1432
209456	4370	10359
12334	3185	3466
170725	3705	213
433386	2055	0
96935	2035	101
53791	3199	683
68897	5030	261
71678	3456	1114
108909	3293	474
338366	6678	5309
21339	2386	673
78772	2736	4356
73363	967	7
63953	2712	438
73590	778	0
74971	1722	0
15284	2149	0
66112	2161	2
67247	1883	1665
100316821	82	0
226777	2853	3886
226778	4565	38
98732	6988	2893
100217449	113	2
381314	3540	1954
387189	67	2
387211	112	1
23827	2182	892
107508	4850	5881
319562	3406	0
100039138	2761	0
226781	5836	1
114668	709	0
226791	1577	621
21808	4725	2919
67223	1213	1088
110957	3212	78
74717	1645	8
69308	823	0
67769	4565	783
100862400	1119	58
26381	5580	488
320272	2212	0
22283	15891	2
226823	3703	2557
16526	3959	3
100042424	516	413
100039307	642	0
108000	11130	231
19250	10746	1548
226830	1605	1615
19130	4139	262
100504619	832	0
320119	3995	962
52477	3349	1188
226841	4190	33
226844	4087	7346
100125339	1649	22
75558	428	1
68972	1258	160
381318	2973	45
381319	712	12
619288	2234	198
11910	1977	98919
100504360	568	89
100861628	406	1
66208	658	210
66950	4204	295
226849	3082	1121
100504379	2421	2
76843	4202	426
77065	3252	2480
226856	7246	10511
18005	3197	192
98736	4362	15
22782	5230	1776
74023	3720	4
22033	2102	66
100628582	81	0
100042625	720	527
214742	1597	454
100038712	2612	25
16510	7143	461
226861	2835	471
320952	2041	5
73455	404	1
214791	3401	3247
100503471	624	414
329324	1731	0
215193	5548	626
54139	4125	6273
319266	3834	279
215243	2121	4
15483	1446	54
14373	843	0
100503531	873	0
16780	4055	6003
215303	2453	16
387201	68	0
74942	578	0
18845	11036	31
100628615	64	0
12490	2621	314
320400	2491	6
320977	5195	147
723963	81	0
387224	88	0
17221	1213	24
12946	1662	1545
12902	6207	4
215728	2801	0
619314	1938	0
670558	2817	0
76142	2524	54
70337	1540	0
213783	7415	1303
270685	4332	119
83397	6247	852
381990	3227	1459
66084	1849	114
73419	2290	100
100504234	2151	31
13982	4319	998
64009	18115	233
68632	2777	4
22353	1527	0
67141	1807	66
108853	2621	145
56533	8191	0
100041224	522	0
18390	2639	0
320495	8240	6
215748	3448	2101
77777	1819	20
237253	3403	20
18537	1917	1593
320642	1253	13
69912	1290	202
407824	2188	89
16798	7215	6188
23924	1775	1598
215751	1557	918
100503695	916	17
67418	2896	1687
237256	4093	6
100628581	94	0
68652	4278	6245
338362	4284	71
70097	7183	6283
791352	3151	0
320825	2495	741
620417	2980	0
78808	9074	1171
215772	5218	1
67844	2054	412
382450	3785	4
14816	6990	0
78056	444	0
268281	9293	465
71865	5114	3462
13853	1079	24
22288	12382	6352
320273	1182	30
74732	2396	1303
66125	734	564
22634	5260	2676
100862331	414	0
75122	1053	2
353258	1769	1392
215789	8913	878
66848	3954	1480
56535	2405	474
66757	1453	383
66253	1054	476
15273	9768	4010
100504211	3928	30
215798	6505	956
100039571	514	560
66201	1325	714
69412	910	0
76743	1477	0
18101	1173	1
100504235	3401	0
17684	1969	3209
378431	4457	0
380629	3667	2475
73112	810	706
19707	2618	1964
100045792	2900	3
215814	1166	106
215819	7638	8004
56016	1910	605
215821	8216	276
237300	2355	0
73968	2928	0
64058	1901	1682
21929	4595	30650
100504265	6220	1
94222	2066	0
15979	2099	2805
237310	2468	3
237313	2088	2
76157	2629	21
18634	1894	421
26408	5393	1844
17761	3895	4533
73811	629	27
621697	592	3910
72567	5454	6767
71804	2307	146
29863	4127	1593
52906	5094	143
100038717	3304	0
100504283	1667	1
17863	3777	217
56422	4893	2626
73990	1016	40
237320	2243	10
76924	485	0
67692	1061	1
432436	2206	7
20393	4158	41083
114671	1771	0
319887	2292	3
379043	1274	1
667281	952	16
606736	4515	3
56554	1271	3
100038752	4548	0
353169	3762	59
237336	2875	513
100504411	1274	0
100038582	2198	0
21412	1239	1
14051	4099	5
20042	518	484
100529074	105	21
100529075	68	43
76306	2837	238
26464	1811	1
22361	2416	1
111174	999	0
209512	1020	0
493809	1032	0
209513	1044	0
215854	1014	0
215855	1038	0
215856	1077	0
209517	1077	0
435206	1077	0
276742	1077	0
435207	1077	0
215859	1035	0
382348	1035	0
494546	1109	0
503558	1047	0
53331	2500	957
100862153	747	0
59012	3083	58
14219	2403	3184
18605	3224	1422
209558	2815	6684
70208	4946	1263
11846	1477	387
432442	3123	142
13822	4464	1652
100504474	674	0
73803	865	0
215866	1543	0
77220	4115	5
100040851	1193	0
268288	3554	1
237339	3411	378
667572	1206	1
73910	3616	709
16773	9713	348
100040961	485	89
19272	6177	8594
210757	3981	0
100504516	4347	0
114676	1545	151
67719	1319	16
67412	3948	0
212448	5644	1
52665	3180	255
68031	4404	1309
72780	2397	0
100504540	2648	0
66311	1512	43
73681	2359	228
100504586	3440	143
66847	696	151
211329	5338	1446
15214	2532	551
69692	718	1250
21987	1267	426
100041294	710	659
268291	2860	449
432450	3745	1
76757	4514	1
442820	1844	0
100862254	809	0
215890	2500	0
215895	882	0
57430	1096	0
212892	3650	6
72580	2364	398
414093	7840	13
66521	1082	172
692132	1185	1
270711	3714	0
103511	1786	10
215900	1082	2
212898	4225	447
22110	2696	2543
72480	3900	109
319638	2716	541
12813	3130	17
14302	4805	1104
100041585	3201	434
319415	3098	0
15182	2004	1398
17118	4186	955
215919	1054	0
16775	6046	1356
66337	730	13
71924	2929	61
327743	1418	7
14360	3692	204
100504626	1313	6
103213	2867	1250
327744	1664	76
19714	10666	2593
100504659	947	4
213332	781	55
75299	2400	2
72045	2285	0
100041085	1782	46
215928	5981	21
215929	2679	1
72472	6556	82
67239	1890	192
67371	1020	602
19850	104	7
11702	3206	1691
78334	5807	2892
70840	2243	0
70503	3000	202
327747	1529	53
71713	3366	1017
83767	2550	89
100504721	508	46
140741	1092	0
103199	3263	502
633979	5640	1
268294	2831	357
171580	3563	219
20598	1602	738
73075	1070	65
53599	2830	21295
75973	2749	148
70538	617	2
629461	2137	37
100628609	55	0
103268	2392	101
140742	3339	412
213402	4865	7
