EntrezID	GeneLength	Count
19253	1578	3325
21755	1246	11
12627	1038	0
21756	1301	0
211383	4356	0
241051	2676	0
226970	2714	260
214469	5080	18231
226971	5469	9536
50785	3719	12760
320011	9029	15468
214854	2583	80
214855	5699	16088
226976	4663	8724
214895	2225	3411
94220	4582	2932
94218	5283	1697
78321	1954	575
109346	1786	559
20353	3805	30968
381337	2577	191
12859	569	1067
226977	2077	7633
71166	1127	8
22637	2180	7
56030	6548	9826
70853	4422	8
12790	3498	4
269180	6817	1527
76178	3862	8012
67387	1412	2279
269181	7054	6227
77633	2755	506
100861893	736	0
72097	4361	2862
100503734	2218	0
211484	3400	195
623661	1555	141
69028	1229	402
107734	691	1797
332427	2564	0
69541	798	0
98258	4596	4950
226982	7797	14734
56210	4262	1519
16764	6010	22
381338	5077	0
98388	3120	44
100503760	2386	0
433292	1001	0
68833	1706	4454
18143	4180	934
114641	1254	835
54610	4440	5445
52846	3170	1755
100217461	94	19
67702	2434	6493
263764	5799	1
619289	2000	4
100042065	359	0
73426	531	0
26921	5974	16180
100047133	858	1
16178	1343	26
16177	5035	3381
107527	1950	531
17082	6967	31
16182	4781	2893
16174	2487	79
110895	3822	52
226999	3493	175
211798	3152	247
381339	1096	4
74897	573	0
66297	546	0
18993	3065	3
73100	2841	0
69527	1419	2141
93690	3860	1
73122	5538	3097
98404	3457	1325
14200	1563	1630
666642	647	1445
17974	2775	22253
100861934	1421	30
78896	888	140
67883	1263	1396
100503192	585	2832
22019	4649	8862
433294	1086	0
75623	1265	1170
72050	2324	1179
246229	3571	752
22592	4010	1500
100861960	766	0
403183	3181	0
70676	2976	548
75066	906	1
12825	5564	4288
12832	6615	412
73674	2612	3065
433297	641	2953
53945	3380	673
100042453	717	2
212225	3483	1
227058	12318	116
100101919	12384	13
227059	4961	2555
442837	542	0
56363	3339	16
442821	2552	2
20324	3055	1571
109019	2838	11034
100045066	3051	22
17912	5042	8600
20849	2981	107
100042634	432	52
20846	5356	4460
14660	7488	13219
17936	5088	13695
227094	3394	550
98682	5591	9736
16329	1776	814
227095	1704	1346
67080	834	17
17700	2682	2
69397	627	2
227099	3032	410
227102	1846	1388
72085	2283	349
70396	2362	2065
627872	12272	4
98267	3278	1306
329152	11336	36
78016	3807	11
98488	3005	1202
241062	10579	1838
329154	6140	1315
81898	6192	53365
67876	1733	16283
15510	2332	10349
15528	768	2273
19070	2826	5019
74013	3677	1214
212679	2882	647
75388	1258	9
227120	6555	256
626009	1369	275
329159	1906	0
71066	1408	0
212712	5286	38
329160	3728	6
407809	3304	0
75323	2052	8
73467	3008	117
68736	1442	502
68115	1325	1356
67198	4045	1400
51960	2733	684
68549	5416	96
11761	4382	870
71724	4360	35
71872	4973	20
213043	4776	59
66882	2833	23534
12747	3088	12854
70225	1630	790
65102	2105	1078
18393	3371	1735
100504455	2126	12
213056	8695	1435
66495	532	1752
100504501	936	111
108812	1579	3
12633	7814	6025
12370	2777	3049
70827	6240	7694
227154	2318	321
73463	2131	2
381259	1972	639
227157	3087	23
74018	7038	3046
271697	1477	0
14369	4809	2024
381260	3595	74
22218	1215	3409
55989	1976	14008
100217459	53	9
100217421	63	2
12168	3507	5175
100504533	314	310
72750	5532	2965
70375	3650	29
57750	3376	751
241066	2604	214
100504573	431	107
269198	12108	4374
77951	1501	1829
329165	5974	2169
77300	9117	4625
100043027	207	21
100042533	791	26
12487	4317	5
100504618	845	0
12477	1931	2
54167	3254	3
77341	892	0
72823	8392	1141
18187	8122	346
74992	895	4
227195	13529	9339
100380944	1802	86
100504668	1301	30
227197	2927	5201
55949	1933	62102
100217464	113	66
241070	1606	6
73884	12621	599
23792	6879	30
241073	2427	2
76668	1711	1
75619	3205	1962
74426	1756	15
433315	1432	2
93691	1344	868
12912	8421	4511
67099	2666	521
69941	713	73
227210	2927	1324
14367	6914	3872
241075	8562	1380
70861	1353	0
667276	1020	51
12968	642	0
12967	635	0
12966	612	0
12965	605	0
12964	615	0
98303	2180	1
15926	2438	2502
18711	11255	2717
213527	2414	2
12969	622	0
17756	5520	6692
100038569	1663	4
329178	13533	268
66646	2630	2677
68691	4760	2128
11363	1892	8618
100862127	515	13
17901	1111	25
14768	4461	2974
227231	4704	3
13869	4257	723
100502712	2069	0
22779	9424	626
66722	2270	0
320460	4655	0
12021	5448	117
74591	8323	9
108147	2611	5195
14268	8312	1995
100042814	1193	0
667931	1019	0
71134	1093	0
433319	483	9
381269	2493	100
111175	1186	593
271711	2815	2
22596	2556	2125
381270	4187	1
54380	6715	1648
319695	4573	0
19981	588	778
16008	1330	119
16011	5854	302090
21958	427	0
69449	571	0
723792	1560	486
78718	551	52
109198	1801	0
21961	9966	1088
435626	2336	50
100862357	817	0
12765	3043	2
227288	1125	0
100316687	67	0
76709	1597	16634
227289	990	3
227290	1820	13595
56695	3501	823
69660	2309	14632
241112	2101	2
18173	2304	20
227292	2776	4315
387219	85	5
22349	3117	19
319651	7196	6101
58184	3266	3076
18802	3121	85
77264	7472	3201
66821	1829	1084
57751	1475	2391
269209	5235	795
67534	4253	3232
104086	1890	54
241113	2832	1
22420	2068	27
22409	1962	27
12570	2704	2
260298	1479	0
12958	702	0
723900	64	0
241116	5718	1
16147	2444	20
75570	860	200
22626	2059	144
69171	2738	3611
227298	2557	7192
68818	1299	1737
74104	2934	1182
245860	3764	4219
52231	2764	1204
74577	3451	642
20872	2885	3357
22145	2053	29808
381272	767	16
56812	3203	6919
19275	3535	171
19711	710	2
13437	1946	6762
13346	2150	133
100503248	676	1
11790	11933	803
69080	1528	3066
100862164	449	0
241118	2650	26
74241	3235	4183
319998	2185	182
98733	5770	1279
16322	1463	298
71728	4458	2793
20536	4441	1304
100862333	771	0
620079	2188	0
13838	6328	745
18505	3868	0
100039210	1208	0
433323	3998	19
23874	2132	4263
68393	1206	6
74205	3950	8585
195434	3981	1817
57814	2463	47
20254	2485	1
100862182	832	9
252903	2876	631
69368	4714	5317
100038695	1791	1
69163	1424	1132
100862198	480	0
20720	2055	144
241128	2862	0
26554	2764	14493
72208	394	0
210293	7303	22
241134	4919	0
16367	9163	3182
100503073	3039	30
76867	3757	6535
100503095	2833	15
12829	7808	34
12828	8609	23
75734	1866	3538
66261	1503	1
100044526	654	102
15463	3137	8439
80721	2974	30
71386	992	1
20297	802	102
71227	1670	1
77629	6512	1
98496	2667	11
227325	3632	2
100628595	77	0
14897	9632	25635
66153	900	218
71781	2349	2
100503433	891	0
381287	1760	1
621875	1334	33
100040135	1348	0
665378	1621	1
620078	1971	6
100040213	891	14
100039794	1073	6
665338	891	7
109032	1971	216
434484	2417	588
100503502	852	0
100503045	659	0
20684	2158	356
319997	1936	42
12283	3800	14088
64294	2024	14599
71141	1148	0
227326	2550	2
70060	1602	2
72792	3331	22
70247	3256	14691
15559	2072	26
78795	5258	754
100861644	653	5
227327	2595	2408
383538	483	0
17975	8257	82601
100303740	116	22
80828	68	0
319336	1266	45
14767	1218	0
71863	1721	2
19231	1192	21838
18582	1092	547
26895	2231	659
18159	1042	32
208718	3171	2317
11650	2113	0
76768	2337	0
11648	1680	0
13599	2698	3
69453	1999	3
11447	2910	0
11449	1921	0
26987	4928	5495
98363	1805	145
227331	5743	5909
100040591	1349	26
73234	462	310
53972	3384	2540
319977	1676	17
620454	1602	55
23956	2018	137
16331	4938	35
77040	3180	2703
100217415	248	8
20215	1718	35
100503175	947	3
227333	5694	8538
227334	5316	925
394430	3242	0
394434	3216	0
394432	3294	1
394435	2293	9
94284	3302	16
394433	3208	0
22236	3206	0
15504	1017	25
394436	3229	0
100040766	7526	6
381280	8439	565
78605	3662	0
171382	3844	0
75396	870	0
14659	1957	1
100503197	2622	7
320982	3967	2151
78650	476	3
73475	603	0
98402	3673	10081
77331	591	0
347722	9581	8612
74403	3611	1
14472	2126	1
208372	1404	0
74918	3210	0
12778	2579	1235
108679	1843	5006
433332	1207	1
12835	10841	26518
171531	4484	26785
623503	261	51
19329	1950	2717
16978	5743	20200
329207	3851	13
51801	3022	1271
67921	1363	3673
665783	892	1202
50880	2207	3200
227357	5442	254
100503326	684	1
70788	3020	39
227358	2815	186
67444	1368	3288
67086	547	6
55927	1335	1281
18627	5837	24557
74019	3500	1389
65247	6072	846
13345	1312	4
208727	3960	2326
67273	1220	6358
259040	939	0
258228	936	0
259041	1189	0
259039	1082	0
258274	966	0
258483	972	0
258484	969	0
257890	1121	0
66915	711	2234
260301	704	0
14733	3552	6014
100504295	543	0
387167	66	1
241158	3243	22
67446	1491	539
108657	3039	4610
100037260	1689	6
23830	2877	684
64095	4396	100
208760	1088	0
16560	8257	123
11611	1517	1
71874	2362	152
381284	7348	22
208777	4474	866
69821	3315	1382
269224	5119	532
66385	3653	3675
404545	3217	33
110611	6238	78427
18000	3335	17091
227377	3912	1536
59041	3254	9613
51800	1432	152
67026	2160	2189
66615	2964	4163
21915	1310	1975
66262	4539	3863
98314	3058	331
381334	2846	6
100041596	1185	6
666009	570	30
619597	4059	1
241159	4511	0
18566	1930	0
74689	1565	0
67698	2107	1082
20452	5677	13
75381	761	0
100504401	921	24
73454	356	0
75159	583	0
227394	2394	13
329217	3849	45
67854	2475	0
74441	2433	0
634331	2091	0
634346	2300	1
52392	2738	2823
227399	5565	4586
252876	2041	289
18484	4103	14227
78603	1178	33
69030	1687	0
70866	2328	0
100504494	800	541
241175	5120	4
100504525	886	0
23836	3722	2
320311	8529	87
100504568	1284	0
27392	6777	6110
227446	5406	4743
100042023	231	924
21934	5022	630
635504	465	19
227449	6661	3060
626049	545	4
98432	6104	6323
12043	7749	2754
320761	1243	2
70750	5582	3070
20479	3272	8852
20724	2565	10184
71869	1735	6
241196	1607	0
20248	1629	0
394252	1164	0
383548	1632	1
381286	1659	3
66957	1699	298
116872	1887	1
18788	2047	100
241197	3490	6
20725	3289	209
241201	3353	0
227485	3054	24
319901	5763	992
636808	3915	0
634762	729	0
22099	3040	5322
67949	1894	4138
76707	7899	7345
68204	597	27
81879	9270	7105
14633	6708	183
16324	4255	16748
100502628	748	0
64143	2277	7449
226351	2830	2958
226352	7746	4606
19258	4707	2990
66343	3301	226
226356	2511	0
319229	1924	0
170706	1017	67
13167	745	8223
73103	1089	123
68428	3177	963
226359	2000	0
17167	1985	0
13798	2554	0
98452	1580	0
72999	2524	2998
70829	7256	1883
15564	2019	3
66942	2249	725
100502702	453	0
269109	4630	0
74117	2746	11080
74150	2597	9193
71111	2690	205
72585	2047	0
210356	7593	2056
107895	3104	6980
667090	484	2223
72160	2517	10
266645	2303	2
100502745	464	14
72949	3514	4585
22625	3936	3
226407	4251	7869
226409	4154	704
226412	4812	6705
387147	70	0
67812	4093	13313
226413	6166	4
17219	2901	4302
226414	2509	7124
12767	1814	1911
210417	6253	3
100042740	613	585
13137	1324	202
13136	2527	6709
22789	2034	0
12269	1883	3
12270	754	25
18640	9621	9854
226418	3843	2338
212439	2909	2752
64435	1911	19
100502856	1065	5
18703	3849	1785
69169	1491	6
93672	1116	215
58181	824	1
329244	1023	10
16153	1306	17
17164	2567	20342
226419	2072	2465
16865	2290	3705
54354	3405	1346
56489	3203	806
14270	8040	2838
108900	2105	61
26361	4148	0
13034	2120	1026
226421	2523	4862
320718	3640	1965
212933	3540	455
98396	4660	14431
226422	1189	470
98415	6096	8069
212980	3426	7543
13714	3671	6123
213006	4853	2198
18557	3046	6791
723818	97	0
213409	958	1
213417	4269	234
74137	3132	2235
68875	3410	2796
213452	6385	5666
213464	3632	2312
74626	1742	181
21367	9535	28
269116	10379	63
100038653	1879	0
16980	3346	528
17248	3490	3959
240752	7929	2300
108954	5588	12177
240753	7457	17307
100502933	3112	133
68338	1842	2
280287	496	5
19701	1423	11
214253	2279	192
20668	3531	2147
20643	492	1292
70579	4395	22403
667118	5007	13190
240754	2371	10
381290	8292	642
269120	2074	37
116847	3602	9172
100502984	884	0
14264	2859	62
100502999	532	28
12227	3083	38385
667414	432	13
71884	1711	71
12654	1689	10548
53311	1829	388
11539	5786	217
17928	1480	1
68507	6067	105
57439	3169	8908
240755	1770	0
72017	1626	1980
72674	2024	12466
100861791	590	0
240756	3196	2227
98710	1960	2179
100503055	641	35
71001	1457	1
75605	6300	16599
20980	3386	5
329251	6185	613
67196	1079	121
329252	3623	3564
13924	6089	1476
100038590	915	8
320139	3264	22
68724	1702	5999
171469	2253	14
13710	2000	28826
215615	2301	9387
21854	917	2052
93689	3942	354
77552	1190	317
226432	6236	7037
215690	12767	2752
13007	1770	30851
27280	1467	968
21952	1114	2
16763	2992	11901
21956	1194	214
18772	4486	4932
226438	8996	0
66241	1750	3684
12292	6260	7
329253	508	0
16565	9119	650
76422	2922	63
67313	3013	4429
100042513	584	1
383563	1960	12
67886	7823	9488
320054	2097	23
67997	2228	691
381293	8770	135
71084	1846	0
226442	5275	2952
100503460	489	34
100503474	1199	3
667686	385	153
26424	3857	5
320138	3023	0
735252	87	0
723890	80	0
19264	5664	22
338375	1887	1
59125	3366	52192
545363	1930	0
16876	5750	0
69549	571	207
75546	410	0
329260	8314	3329
170788	4702	0
71209	1111	0
226470	8362	3521
12316	9866	348
14060	2378	0
50702	1732	0
624286	999	0
214403	2887	0
545366	1602	0
12628	4365	187
240776	3957	0
75910	551	0
226472	591	0
214498	2678	4870
26878	4578	7
69367	3730	1256
20822	8721	2693
56207	1851	2938
19735	3009	3601
100861894	494	0
246709	1497	0
50778	1330	27
624910	459	0
64214	1859	0
215378	3172	1
100043240	3910	160
791353	1179	0
100503781	490	0
18783	2846	3912
320019	1098	0
19225	4150	2483
100043257	532	6745
100043261	345	27
20028	1247	0
75584	610	0
226499	3242	2222
108989	7550	16111
96875	4278	24
545370	18316	149
402734	2640	0
73176	1674	0
117198	5037	16844
66875	3668	1182
98685	2665	1502
19821	3028	5569
100503012	373	1385
63913	3939	461
66967	6604	8711
69399	9754	4400
66637	1133	436
269132	4056	270
19731	3887	228
100861876	505	8
71281	1566	0
67771	1897	11257
100503084	519	0
17970	2596	47
226517	6069	11376
226518	4523	188
16782	5164	26126
226519	7622	17389
626058	2827	4
71836	2045	8
13211	4613	26415
74091	1403	13
67792	5804	1
329271	3337	0
19734	2335	969
24014	4758	3254
240816	3640	10
240817	1654	0
433365	2527	0
240819	1415	0
14645	2782	140043
100861882	573	2
207678	1877	0
78112	613	0
12290	12697	1
15939	3270	36018
15064	2509	2979
58244	2459	5160
207792	4611	108
100503411	2791	1
19775	7651	13319
433367	1751	4
72482	1942	3045
16872	1853	0
100861926	688	2
104009	3361	18934
74081	13307	8718
208263	4439	11654
240832	8112	18717
329274	3687	2
214575	3443	82
170484	3108	22
77352	3297	32
20652	4785	2252
11352	10714	14838
30935	3268	4217
100503836	636	0
215015	4238	10559
78255	7133	1152
72713	2190	6
73435	898	2
226525	10046	1411
69953	1194	536
226527	1289	416
89867	4651	308
100504090	420	53
240843	4101	0
11899	7224	2
735253	109	0
23850	8585	5
72025	2475	0
26374	5056	1464
100217414	118	4
21960	5395	77
67647	5391	18557
75255	887	219
329278	5812	36
64659	1970	2009
12301	2115	2282
29809	9489	2753
100316784	109	0
620246	1086	1
620750	465	16
381305	11011	12723
11905	2162	18
240869	3883	539
14455	2554	9163
100628588	91	0
100217446	65	66
226539	3581	963
70454	4327	1105
226541	4037	849
73844	3723	0
100502590	954	0
11758	2334	19239
22164	1609	10
240873	2064	32
14103	1935	2
226551	6308	9729
75368	1164	1
67292	3301	821
103967	7523	147
72753	919	2
474332	7928	10
723821	110	0
387210	110	0
71449	2791	559
53330	2532	767
17926	2080	5
100038657	741	0
226562	10444	42318
226564	1787	57
14261	2326	1444
55990	3336	6510
226565	1870	9
14262	2010	961
78258	2956	0
18933	7448	75
98376	2509	764
240879	1053	0
16579	3907	2207
240880	4069	2295
381306	2912	289
69962	1457	154
20339	2912	519
20343	2321	2
20344	3438	2646
100503816	1241	8
14067	7406	259
116914	3546	3172
74895	1896	1165
66352	4035	3572
171567	3011	1747
11931	2422	13945
56429	1636	306
433374	1588	2
16963	502	0
69476	357	0
75857	998	1
83993	2662	3
108735	5526	16079
226591	4395	3369
240888	1943	48
74106	3306	4294
70456	854	2545
271639	5209	16
68481	2356	10589
100503268	612	7
226594	2670	69
100503283	1514	0
433375	2125	2485
12503	4604	3
18986	13123	2197
240892	4025	5
59290	2293	12
98558	1546	0
100039795	8260	99
100503318	2514	22
27878	2145	1876
71592	7372	7703
226601	1744	1
226604	3012	537
240894	3065	56
100503962	936	0
226610	4986	17
80914	1338	5091
68944	4474	3169
100862084	376	0
56752	2833	5402
66447	635	1777
240899	1137	0
100503977	287	1
20183	2363	0
110648	3338	3
18514	9027	9169
66977	2405	171
19737	1809	119
100862094	1412	90
19736	2941	86
78465	1440	5
15490	4574	1660
67303	1135	4
18214	8290	180
107652	2283	9425
16589	2024	2190
545378	399	4
622708	1691	6
26904	1433	39
665574	3833	3258
76925	713	29
70729	3684	1148
320078	3095	1164
226641	7463	12907
80915	1374	800
435653	1284	1
98752	1727	1
14130	1547	15
246256	1250	13
14131	1353	16
75472	1034	601
66052	1179	7123
17528	1993	186
66425	1575	18
12355	1414	0
641376	2920	1310
11807	521	0
14127	658	30
226646	1606	11590
240913	3673	3001
57370	1998	4169
19044	1821	1780
30941	2185	1339
66155	964	2596
100862110	308	0
100504072	1662	21
21945	2733	2434
27045	1374	1895
18637	622	2712
68874	1555	315
71740	3504	11534
226652	4488	49
22278	1822	1074
226654	551	16
16456	2482	23177
56009	1273	143
16429	1140	2
18106	3758	0
17085	2449	2
75345	3977	3
12506	1142	5
100041098	195	1354
27218	2688	0
12523	6253	8
100038548	2574	0
100862186	671	0
30925	2443	0
93840	2260	458
18071	2487	2
59287	2855	12329
12847	4629	28850
100504176	730	0
19298	3131	5576
98193	3743	12100
18611	2477	3831
12372	1874	36
27222	3485	2
98660	6227	37
140559	2234	8802
16524	3270	7
16513	5407	5
67556	7569	3633
100862199	620	0
98365	1145	3
93842	4249	2999
21346	1382	30191
71870	1822	590
71319	941	70
240916	1879	16
74748	2040	3
677296	1914	1
68440	1417	83
100040320	811	6
12944	1698	2
20219	984	0
18313	1050	0
258759	933	0
258758	1063	0
258880	942	0
258881	1034	0
14125	1026	0
258645	991	0
100504232	694	0
13349	1158	554
94332	4159	85
383619	2541	142
240921	2951	0
545384	1294	0
623121	2680	0
236312	3497	4
100033459	2987	0
100504251	716	0
226691	3484	73
15951	2296	117
100504287	1468	17
666028	634	20
100040462	1908	26
381308	1651	51
15950	3793	107
26388	1796	1097
226695	1613	61
258712	1004	0
258711	939	1
258713	954	0
258717	943	0
259162	948	0
404222	924	0
258716	948	0
258715	1050	0
258302	1046	0
20739	8405	0
258710	1088	0
66289	803	0
258238	930	0
258709	1010	0
258756	955	0
546747	978	0
54418	6442	2
23893	3745	14
24012	2487	0
14194	1632	6881
98256	2498	0
13603	1721	386
12663	6117	2363
75820	3817	0
26909	5506	205
319455	3894	2
545389	6930	693
723921	99	0
76816	2619	675
15365	1510	163
23797	4735	2127
30928	5106	2693
75589	698	0
69428	749	39
11566	2553	10042
631584	2790	141
545391	1663	32
78825	4214	4701
791357	1199	67
75164	651	0
666295	875	15422
320110	427	14
66359	448	1014
51810	3670	44275
68226	2539	108
269152	7406	131
69726	3769	1618
15278	2448	618
226744	4545	2430
109232	1922	1952
226747	8831	13324
100503705	1428	0
226751	8656	8580
67426	4076	1175
19165	2084	2207
277333	3581	14
320404	5101	5433
381310	6557	21
11545	3827	5886
72568	3377	1012
27217	2294	0
170760	3471	8521
100504581	591	1
15078	1076	1965
208768	3189	7715
100504598	177	17
320202	2462	0
100862334	599	0
69051	1599	835
13590	1604	6
208795	3239	4648
13849	1665	9200
619326	1898	0
67459	3060	2344
98417	3268	3558
226757	7047	25192
329307	2505	13
72978	2727	12
403180	1819	25
240960	13996	30
98386	3552	2888
433384	1343	0
13800	4288	3621
27058	1388	807
625823	921	0
13244	2005	3907
67330	686	0
67948	4913	5450
209456	4370	13275
12334	3185	10864
170725	3705	4274
433386	2055	0
96935	2035	525
53791	3199	839
68897	5030	216
71678	3456	3091
108909	3293	1198
338366	6678	11471
21339	2386	1750
78772	2736	4800
73363	967	106
63953	2712	2737
73590	778	0
74971	1722	0
15284	2149	9
66112	2161	8
67247	1883	3788
100316821	82	0
226777	2853	5529
226778	4565	141
98732	6988	5673
100217449	113	0
381314	3540	6270
387189	67	5
387211	112	2
23827	2182	3476
107508	4850	16066
319562	3406	1
100039138	2761	0
226781	5836	1
114668	709	0
226791	1577	1374
21808	4725	4293
67223	1213	1850
110957	3212	269
74717	1645	16
69308	823	0
67769	4565	2730
100862400	1119	133
26381	5580	1792
320272	2212	1
22283	15891	4
226823	3703	5241
16526	3959	15
100042424	516	1631
100039307	642	0
108000	11130	585
19250	10746	4930
226830	1605	4774
19130	4139	665
100504619	832	0
320119	3995	1971
52477	3349	2746
226841	4190	71
226844	4087	7572
100125339	1649	6
75558	428	3
68972	1258	390
381318	2973	84
381319	712	21
619288	2234	607
11910	1977	116166
100504360	568	133
100861628	406	3
66208	658	410
66950	4204	646
226849	3082	2327
100504379	2421	0
76843	4202	1331
77065	3252	4971
226856	7246	25553
18005	3197	579
98736	4362	27
22782	5230	4188
74023	3720	3
22033	2102	86
100628582	81	0
100042625	720	2965
214742	1597	809
100038712	2612	49
16510	7143	14398
226861	2835	675
320952	2041	0
73455	404	4
214791	3401	2807
100503471	624	295
329324	1731	3
215193	5548	1387
54139	4125	20117
319266	3834	1423
215243	2121	3
15483	1446	54
14373	843	0
100503531	873	0
16780	4055	6542
215303	2453	43
387201	68	0
74942	578	0
18845	11036	464
100628615	64	0
12490	2621	381
320400	2491	7
320977	5195	66
723963	81	0
387224	88	0
17221	1213	27
12946	1662	3379
12902	6207	3
215728	2801	0
619314	1938	0
670558	2817	2
76142	2524	47
70337	1540	3
213783	7415	1920
270685	4332	706
83397	6247	3681
381990	3227	3368
66084	1849	392
73419	2290	506
100504234	2151	259
13982	4319	11543
64009	18115	2558
68632	2777	42
22353	1527	0
67141	1807	112
108853	2621	306
56533	8191	0
100041224	522	0
18390	2639	0
320495	8240	6
215748	3448	1723
77777	1819	112
237253	3403	92
18537	1917	3705
320642	1253	19
69912	1290	546
407824	2188	181
16798	7215	15567
23924	1775	3855
215751	1557	3935
100503695	916	26
67418	2896	5543
237256	4093	20
100628581	94	0
68652	4278	12784
338362	4284	94
70097	7183	10146
791352	3151	5
320825	2495	10590
620417	2980	0
78808	9074	2400
215772	5218	0
67844	2054	285
382450	3785	4
14816	6990	0
78056	444	0
268281	9293	1186
71865	5114	4282
13853	1079	139
22288	12382	15839
320273	1182	123
74732	2396	2301
66125	734	1960
22634	5260	2256
100862331	414	0
75122	1053	2
353258	1769	4072
215789	8913	1546
66848	3954	5126
56535	2405	1882
66757	1453	643
66253	1054	1833
15273	9768	13897
100504211	3928	62
215798	6505	3584
100039571	514	621
66201	1325	2337
69412	910	0
76743	1477	0
18101	1173	0
100504235	3401	0
17684	1969	2278
378431	4457	4
380629	3667	3792
73112	810	1749
19707	2618	4714
100045792	2900	1
215814	1166	403
215819	7638	9198
56016	1910	1271
215821	8216	1374
237300	2355	1
73968	2928	3
64058	1901	7022
21929	4595	20265
100504265	6220	1
94222	2066	0
15979	2099	3663
237310	2468	0
237313	2088	25
76157	2629	122
18634	1894	1460
26408	5393	2179
17761	3895	7001
73811	629	17
621697	592	13283
72567	5454	15763
71804	2307	310
29863	4127	986
52906	5094	471
100038717	3304	3
100504283	1667	4
17863	3777	2609
56422	4893	5827
73990	1016	42
237320	2243	11
76924	485	0
67692	1061	2
432436	2206	11
20393	4158	65199
114671	1771	0
319887	2292	8
379043	1274	2
667281	952	15
606736	4515	0
56554	1271	9
100038752	4548	0
353169	3762	753
237336	2875	1670
100504411	1274	0
100038582	2198	1
21412	1239	2
14051	4099	2
20042	518	764
100529074	105	67
100529075	68	104
76306	2837	896
26464	1811	0
22361	2416	1
111174	999	0
209512	1020	0
493809	1032	0
209513	1044	0
215854	1014	0
215855	1038	0
215856	1077	0
209517	1077	0
435206	1077	0
276742	1077	0
435207	1077	0
215859	1035	0
382348	1035	0
494546	1109	0
503558	1047	0
53331	2500	3414
100862153	747	0
59012	3083	137
14219	2403	2004
18605	3224	1553
209558	2815	6255
70208	4946	3048
11846	1477	11616
432442	3123	373
13822	4464	1745
100504474	674	0
73803	865	0
215866	1543	0
77220	4115	19
100040851	1193	0
268288	3554	0
237339	3411	1186
667572	1206	0
73910	3616	1917
16773	9713	299
100040961	485	332
19272	6177	20665
210757	3981	0
100504516	4347	0
114676	1545	374
67719	1319	3
67412	3948	3
212448	5644	0
52665	3180	860
68031	4404	2505
72780	2397	3
100504540	2648	0
66311	1512	103
73681	2359	572
100504586	3440	579
66847	696	459
211329	5338	690
15214	2532	152
69692	718	1728
21987	1267	653
100041294	710	1120
268291	2860	1277
432450	3745	4
76757	4514	3
442820	1844	0
100862254	809	0
215890	2500	3
215895	882	0
57430	1096	0
212892	3650	58
72580	2364	683
414093	7840	77
66521	1082	481
692132	1185	17
270711	3714	3
103511	1786	13
215900	1082	10
212898	4225	815
22110	2696	4121
72480	3900	232
319638	2716	1885
12813	3130	9
14302	4805	1589
100041585	3201	960
319415	3098	1
15182	2004	4629
17118	4186	6748
215919	1054	0
16775	6046	1930
66337	730	63
71924	2929	173
327743	1418	9
14360	3692	308
100504626	1313	12
103213	2867	4147
327744	1664	257
19714	10666	22892
100504659	947	2
213332	781	132
75299	2400	24
72045	2285	2
100041085	1782	49
215928	5981	18
215929	2679	5
72472	6556	211
67239	1890	779
67371	1020	2049
